@RELATION dados_arvore

@ATTRIBUTE heading {Personalneeds,Goingout,Moving,Domesticwork,Cooking,Leisure,Educational}
@ATTRIBUTE day NUMERIC
@ATTRIBUTE locations NUMERIC
@ATTRIBUTE types NUMERIC
@ATTRIBUTE sensor_id NUMERIC

@DATA
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,66,68
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,13,100
Personalneeds,4,5,4,62
Personalneeds,4,5,4,62
Personalneeds,4,5,4,71
Personalneeds,4,5,4,71
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,75
Personalneeds,4,5,4,146
Personalneeds,4,5,4,146
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,5,46,139
Personalneeds,4,2,68,145
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,42,137
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,91
Personalneeds,4,2,25,144
Personalneeds,4,2,25,144
